real_region	n_bins	rand_start	rand_end	p_spatial	p_directional	p_combined
Trbv1	125	40882000	40907000	1	1	1
Trbv1	125	41561400	41586400	0.168509	0.157186	0.122665
Trbv1	125	40848200	40873200	0.415919	0.788107	0.6934
Trbv1	125	41205800	41230800	1	1	1
Trbv1	125	41310000	41335000	0.415919	0.788107	0.6934
Trbv1	125	41103000	41128000	1	1	1
Trbv1	125	40917800	40942800	0.168509	0.440603	0.267312
Trbv1	125	40958200	40983200	1	1	1
Trbv1	125	41511400	41536400	1	1	1
Trbv1	125	41068800	41093800	0.762293	0.539682	0.776797
Trbv1	125	41597800	41622800	1	1	1
Trbv1	125	41590800	41615800	0.762293	0.460318	0.718379
Trbv1	125	41595800	41620800	1	1	1
Trbv1	125	41313600	41338600	0.168509	0.559397	0.316882
Trbv1	125	40934800	40959800	0.0134657	0.574091	0.045321
Trbv1	125	40926200	40951200	0.0530513	0.744543	0.167139
Trbv1	125	41039000	41064000	1	1	1
Trbv1	125	41295200	41320200	1	1	1
Trbv1	125	40924400	40949400	0.0530513	0.744543	0.167139
Trbv1	125	41188600	41213600	0.762293	0.460318	0.718379
Trbv1	125	40891000	40916000	0.762293	0.460318	0.718379
Trbv1	125	41262600	41287600	0.762293	0.539682	0.776797
Trbv1	125	40808400	40833400	0.762293	0.539682	0.776797
Trbv1	125	41410400	41435400	0.762293	0.460318	0.718379
Trbv1	125	40838400	40863400	0.415919	0.291256	0.376841
Trbv1	125	40960400	40985400	1	1	1
Trbv1	125	40942800	40967800	0.0530513	0.374252	0.0976709
Trbv1	125	41517000	41542000	1	1	1
Trbv1	125	40836600	40861600	0.415919	0.291256	0.376841
Trbv1	125	41165600	41190600	0.762293	0.460318	0.718379
Trbv1	125	41307200	41332200	0.415919	0.788107	0.6934
Trbv1	125	41241400	41266400	0.168509	0.559397	0.316882
Trbv1	125	41385600	41410600	0.762293	0.460318	0.718379
Trbv1	125	41492600	41517600	0.0530513	0.255457	0.0718436
Trbv1	125	41134400	41159400	1	1	1
Trbv1	125	41514600	41539600	1	1	1
Trbv1	125	41068200	41093200	0.762293	0.539682	0.776797
Trbv1	125	41651200	41676200	0.762293	0.539682	0.776797
Trbv1	125	41231400	41256400	0.168509	0.440603	0.267312
Trbv1	125	41434000	41459000	0.168509	0.440603	0.267312
Trbv1	125	41555600	41580600	0.168509	0.157186	0.122665
Trbv1	125	41483400	41508400	0.0530513	0.255457	0.0718436
Trbv1	125	41534600	41559600	1	1	1
Trbv1	125	41259400	41284400	0.762293	0.539682	0.776797
Trbv1	125	40828000	40853000	0.762293	0.539682	0.776797
Trbv1	125	41221400	41246400	0.415919	0.211893	0.302194
Trbv1	125	40948800	40973800	0.415919	0.788107	0.6934
Trbv1	125	41567800	41592800	0.415919	0.291256	0.376841
Trbv1	125	40989400	41014400	0.762293	0.539682	0.776797
Trbv1	125	41008200	41033200	0.415919	0.291256	0.376841
Trbv1	125	41352200	41377200	0.0530513	0.255457	0.0718436
Trbv1	125	41289800	41314800	1	1	1
Trbv1	125	41620200	41645200	1	1	1
Trbv1	125	41154200	41179200	0.762293	0.460318	0.718379
Trbv1	125	41036800	41061800	0.762293	0.539682	0.776797
Trbv1	125	40833000	40858000	0.415919	0.291256	0.376841
Trbv1	125	40796000	40821000	0.762293	0.539682	0.776797
Trbv1	125	41600000	41625000	1	1	1
Trbv1	125	41248200	41273200	0.762293	0.539682	0.776797
Trbv1	125	41571800	41596800	0.168509	0.559397	0.316882
Trbv1	125	40878800	40903800	1	1	1
Trbv1	125	40871600	40896600	1	1	1
Trbv1	125	41519200	41544200	1	1	1
Trbv1	125	40883200	40908200	1	1	1
Trbv1	125	40835400	40860400	0.415919	0.291256	0.376841
Trbv1	125	41143400	41168400	1	1	1
Trbv1	125	41393200	41418200	0.762293	0.460318	0.718379
Trbv1	125	40876600	40901600	1	1	1
Trbv1	125	41522400	41547400	1	1	1
Trbv1	125	41528000	41553000	1	1	1
Trbv1	125	41490600	41515600	0.0530513	0.255457	0.0718436
Trbv1	125	41579800	41604800	0.762293	0.460318	0.718379
Trbv1	125	40999800	41024800	0.168509	0.157186	0.122665
Trbv1	125	41647000	41672000	0.762293	0.539682	0.776797
Trbv1	125	41070600	41095600	0.762293	0.539682	0.776797
Trbv1	125	41491600	41516600	0.0530513	0.255457	0.0718436
Trbv1	125	41472000	41497000	0.762293	0.539682	0.776797
Trbv1	125	41339200	41364200	0.0530513	0.744543	0.167139
Trbv1	125	41352000	41377000	0.0530513	0.255457	0.0718436
Trbv1	125	41329200	41354200	0.168509	0.559397	0.316882
Trbv1	125	41471600	41496600	0.762293	0.539682	0.776797
Trbv1	125	40907600	40932600	0.168509	0.440603	0.267312
Trbv1	125	41259000	41284000	0.762293	0.539682	0.776797
Trbv1	125	41072600	41097600	0.762293	0.539682	0.776797
Trbv1	125	41239800	41264800	0.168509	0.559397	0.316882
Trbv1	125	41636000	41661000	1	1	1
Trbv1	125	41540200	41565200	1	1	1
Trbv1	125	41519400	41544400	1	1	1
Trbv1	125	41194800	41219800	0.762293	0.460318	0.718379
Trbv1	125	41476000	41501000	0.415919	0.788107	0.6934
Trbv1	125	41126800	41151800	1	1	1
Trbv1	125	41390200	41415200	0.762293	0.460318	0.718379
Trbv1	125	41349600	41374600	0.0530513	0.255457	0.0718436
Trbv1	125	41008400	41033400	0.415919	0.291256	0.376841
Trbv1	125	41023000	41048000	0.762293	0.539682	0.776797
Trbv1	125	40843400	40868400	0.415919	0.788107	0.6934
Trbv1	125	41208000	41233000	0.762293	0.460318	0.718379
Trbv1	125	41154600	41179600	0.762293	0.460318	0.718379
Trbv1	125	41318600	41343600	0.0530513	0.374252	0.0976709
Trbv1	125	41085800	41110800	0.762293	0.539682	0.776797
Trbv1	125	41111400	41136400	1	1	1
Trbv1	125	41076400	41101400	0.762293	0.539682	0.776797
Trbv1	125	41122000	41147000	1	1	1
Trbv1	125	40950000	40975000	0.762293	0.539682	0.776797
Trbv1	125	41390000	41415000	0.762293	0.460318	0.718379
Trbv1	125	40996000	41021000	0.762293	0.539682	0.776797
Trbv1	125	41049600	41074600	1	1	1
Trbv1	125	41483600	41508600	0.0530513	0.255457	0.0718436
Trbv1	125	41376800	41401800	1	1	1
Trbv1	125	41591800	41616800	0.762293	0.460318	0.718379
Trbv1	125	41537400	41562400	1	1	1
Trbv1	125	41210600	41235600	0.762293	0.460318	0.718379
Trbv1	125	41464000	41489000	0.415919	0.788107	0.6934
Trbv1	125	41077200	41102200	0.762293	0.539682	0.776797
Trbv1	125	41192800	41217800	0.762293	0.460318	0.718379
Trbv1	125	41258400	41283400	0.762293	0.539682	0.776797
Trbv1	125	41630400	41655400	1	1	1
Trbv1	125	41532400	41557400	1	1	1
Trbv1	125	41218000	41243000	0.415919	0.211893	0.302194
Trbv1	125	41361000	41386000	0.415919	0.211893	0.302194
Trbv1	125	41273800	41298800	0.415919	0.291256	0.376841
Trbv1	125	41256000	41281000	0.762293	0.539682	0.776797
Trbv1	125	41343800	41368800	0.0530513	0.255457	0.0718436
Trbv1	125	40853400	40878400	0.415919	0.788107	0.6934
Trbv1	125	41042000	41067000	1	1	1
Trbv1	125	41433000	41458000	0.168509	0.440603	0.267312
Trbv1	125	40820600	40845600	0.762293	0.539682	0.776797
Trbv1	125	41312600	41337600	0.168509	0.559397	0.316882
Trbv1	125	41397800	41422800	0.415919	0.211893	0.302194
Trbv1	125	41230200	41255200	0.168509	0.440603	0.267312
Trbv1	125	41543000	41568000	0.762293	0.539682	0.776797
Trbv1	125	41594000	41619000	0.762293	0.460318	0.718379
Trbv1	125	40905400	40930400	0.168509	0.440603	0.267312
Trbv1	125	41623400	41648400	1	1	1
Trbv1	125	41327400	41352400	0.168509	0.559397	0.316882
Trbv1	125	41346600	41371600	0.0530513	0.255457	0.0718436
Trbv1	125	40873200	40898200	1	1	1
Trbv1	125	41425000	41450000	0.168509	0.440603	0.267312
Trbv1	125	41298000	41323000	1	1	1
Trbv1	125	41247800	41272800	0.762293	0.539682	0.776797
Trbv1	125	41608800	41633800	1	1	1
Trbv1	125	40910200	40935200	0.168509	0.440603	0.267312
Trbv1	125	41629800	41654800	1	1	1
Trbv1	125	41629000	41654000	1	1	1
Trbv1	125	40938200	40963200	0.0134657	0.574091	0.045321
Trbv1	125	41145800	41170800	0.762293	0.460318	0.718379
Trbv1	125	41309400	41334400	0.415919	0.788107	0.6934
Trbv1	125	41179400	41204400	0.762293	0.460318	0.718379
Trbv1	125	41474600	41499600	0.415919	0.788107	0.6934
Trbv1	125	41662000	41687000	0.762293	0.539682	0.776797
Trbv1	125	41485600	41510600	0.0530513	0.255457	0.0718436
Trbv1	125	41604800	41629800	1	1	1
Trbv1	125	41617600	41642600	1	1	1
Trbv1	125	40868800	40893800	1	1	1
Trbv1	125	41011600	41036600	0.415919	0.291256	0.376841
Trbv1	125	41421600	41446600	0.0530513	0.255457	0.0718436
Trbv1	125	41306200	41331200	0.762293	0.539682	0.776797
Trbv1	125	40833800	40858800	0.415919	0.291256	0.376841
Trbv1	125	40873000	40898000	1	1	1
Trbv1	125	41329000	41354000	0.168509	0.559397	0.316882
Trbv1	125	40936600	40961600	0.0134657	0.574091	0.045321
Trbv1	125	40939800	40964800	0.0134657	0.574091	0.045321
Trbv1	125	40903000	40928000	0.168509	0.440603	0.267312
Trbv1	125	41284200	41309200	0.762293	0.539682	0.776797
Trbv1	125	40796800	40821800	0.762293	0.539682	0.776797
Trbv1	125	41290800	41315800	1	1	1
Trbv1	125	41206400	41231400	1	1	1
Trbv1	125	41197600	41222600	0.762293	0.460318	0.718379
Trbv1	125	41384200	41409200	0.762293	0.460318	0.718379
Trbv1	125	41247200	41272200	0.415919	0.291256	0.376841
Trbv1	125	41426600	41451600	0.168509	0.440603	0.267312
Trbv1	125	41458400	41483400	0.168509	0.559397	0.316882
Trbv1	125	41595000	41620000	1	1	1
Trbv1	125	41489200	41514200	0.0530513	0.255457	0.0718436
Trbv1	125	41242800	41267800	0.415919	0.291256	0.376841
Trbv1	125	41220600	41245600	0.415919	0.211893	0.302194
Trbv1	125	40996200	41021200	0.762293	0.539682	0.776797
Trbv1	125	41314600	41339600	0.168509	0.559397	0.316882
Trbv1	125	40911600	40936600	0.168509	0.440603	0.267312
Trbv1	125	41529400	41554400	1	1	1
Trbv1	125	40894600	40919600	0.415919	0.211893	0.302194
Trbv1	125	41477600	41502600	0.0530513	0.255457	0.0718436
Trbv1	125	40892400	40917400	0.762293	0.460318	0.718379
Trbv1	125	41421000	41446000	0.415919	0.788107	0.6934
Trbv1	125	41217000	41242000	0.415919	0.211893	0.302194
Trbv1	125	41365600	41390600	0.762293	0.460318	0.718379
Trbv1	125	41427600	41452600	0.168509	0.440603	0.267312
Trbv1	125	41156200	41181200	0.762293	0.460318	0.718379
Trbv1	125	41596400	41621400	1	1	1
Trbv1	125	41467400	41492400	0.415919	0.788107	0.6934
Trbv1	125	40972200	40997200	1	1	1
Trbv1	125	41429200	41454200	0.168509	0.440603	0.267312
Trbv1	125	41081800	41106800	0.762293	0.539682	0.776797
Trbv1	125	41435800	41460800	0.168509	0.440603	0.267312
Trbv1	125	41576000	41601000	0.415919	0.788107	0.6934
Trbv1	125	41504800	41529800	1	1	1
Trbv1	125	41457200	41482200	0.168509	0.559397	0.316882
Trbv1	125	41026600	41051600	0.762293	0.539682	0.776797
Trbv1	125	41485800	41510800	0.0530513	0.255457	0.0718436
Trbv1	125	41108600	41133600	1	1	1
Trbv1	125	41255600	41280600	0.762293	0.539682	0.776797
Trbv1	125	41065000	41090000	0.762293	0.539682	0.776797
Trbv1	125	41063800	41088800	0.762293	0.539682	0.776797
Trbv1	125	40927800	40952800	0.0134657	0.574091	0.045321
Trbv1	125	41631000	41656000	1	1	1
Trbv1	125	40919200	40944200	0.415919	0.788107	0.6934
Trbv1	125	40865400	40890400	1	1	1
Trbv1	125	41173000	41198000	1	1	1
Trbv1	125	41435200	41460200	0.168509	0.440603	0.267312
Trbv1	125	41125400	41150400	1	1	1
Trbv1	125	40901800	40926800	0.168509	0.440603	0.267312
Trbv1	125	41428400	41453400	0.168509	0.440603	0.267312
Trbv1	125	40943800	40968800	0.0530513	0.374252	0.0976709
Trbv1	125	41620400	41645400	1	1	1
Trbv1	125	41105600	41130600	1	1	1
Trbv1	125	41472600	41497600	0.415919	0.788107	0.6934
Trbv1	125	41326000	41351000	0.168509	0.559397	0.316882
Trbv1	125	41209400	41234400	0.762293	0.460318	0.718379
Trbv1	125	40912400	40937400	0.168509	0.440603	0.267312
Trbv1	125	41119200	41144200	1	1	1
Trbv1	125	41653200	41678200	0.762293	0.539682	0.776797
Trbv1	125	40794200	40819200	0.762293	0.539682	0.776797
Trbv1	125	41418000	41443000	0.415919	0.788107	0.6934
Trbv1	125	41530400	41555400	1	1	1
Trbv1	125	41622200	41647200	1	1	1
Trbv1	125	41160800	41185800	0.762293	0.460318	0.718379
Trbv1	125	40893600	40918600	0.415919	0.211893	0.302194
Trbv1	125	41027000	41052000	0.762293	0.539682	0.776797
Trbv1	125	41534200	41559200	1	1	1
Trbv1	125	41558000	41583000	0.168509	0.157186	0.122665
Trbv1	125	41347400	41372400	0.0530513	0.255457	0.0718436
Trbv1	125	40897200	40922200	0.415919	0.211893	0.302194
Trbv1	125	41208400	41233400	0.762293	0.460318	0.718379
Trbv1	125	41304600	41329600	0.762293	0.539682	0.776797
Trbv1	125	40818200	40843200	0.762293	0.539682	0.776797
Trbv1	125	41266400	41291400	0.415919	0.291256	0.376841
Trbv1	125	40800600	40825600	0.762293	0.539682	0.776797
Trbv1	125	40873600	40898600	1	1	1
Trbv1	125	41187400	41212400	0.762293	0.460318	0.718379
Trbv1	125	41422200	41447200	0.0530513	0.255457	0.0718436
Trbv1	125	41512200	41537200	1	1	1
Trbv1	125	41167200	41192200	0.762293	0.460318	0.718379
Trbv1	125	41048400	41073400	1	1	1
Trbv1	125	41637200	41662200	1	1	1
Trbv1	125	41191200	41216200	0.762293	0.460318	0.718379
Trbv1	125	41065800	41090800	0.762293	0.539682	0.776797
Trbv1	125	41177000	41202000	0.762293	0.460318	0.718379
Trbv1	125	40800400	40825400	0.762293	0.539682	0.776797
Trbv1	125	41054000	41079000	1	1	1
Trbv1	125	41241000	41266000	0.168509	0.559397	0.316882
Trbv1	125	41593600	41618600	0.762293	0.460318	0.718379
Trbv1	125	41473600	41498600	0.415919	0.788107	0.6934
Trbv1	125	41266600	41291600	0.415919	0.291256	0.376841
Trbv1	125	40886600	40911600	1	1	1
Trbv1	125	41132000	41157000	1	1	1
Trbv1	125	41662400	41687400	0.762293	0.539682	0.776797
Trbv1	125	40828600	40853600	0.762293	0.539682	0.776797
Trbv1	125	41559200	41584200	0.168509	0.157186	0.122665
Trbv1	125	41388800	41413800	0.762293	0.460318	0.718379
Trbv1	125	41038400	41063400	1	1	1
Trbv1	125	41470600	41495600	1	1	1
Trbv1	125	41522200	41547200	1	1	1
Trbv1	125	40827800	40852800	0.762293	0.539682	0.776797
Trbv1	125	40883000	40908000	1	1	1
Trbv1	125	41372400	41397400	1	1	1
Trbv1	125	41664200	41689200	0.762293	0.539682	0.776797
Trbv1	125	40810800	40835800	0.762293	0.539682	0.776797
Trbv1	125	40909400	40934400	0.168509	0.440603	0.267312
Trbv1	125	41358800	41383800	0.168509	0.0975383	0.0839601
Trbv1	125	41335400	41360400	0.0530513	0.374252	0.0976709
Trbv1	125	40869000	40894000	1	1	1
Trbv1	125	41574800	41599800	0.415919	0.788107	0.6934
Trbv1	125	41545400	41570400	0.762293	0.539682	0.776797
Trbv1	125	40815200	40840200	0.762293	0.539682	0.776797
Trbv1	125	41005000	41030000	0.415919	0.291256	0.376841
Trbv1	125	41000600	41025600	0.168509	0.157186	0.122665
Trbv1	125	41186600	41211600	0.762293	0.460318	0.718379
Trbv1	125	40915000	40940000	0.0530513	0.255457	0.0718436
Trbv1	125	41469600	41494600	0.762293	0.460318	0.718379
Trbv1	125	40963400	40988400	1	1	1
Trbv1	125	40802600	40827600	0.762293	0.539682	0.776797
Trbv1	125	41586800	41611800	0.762293	0.460318	0.718379
Trbv1	125	41042600	41067600	1	1	1
Trbv1	125	41364200	41389200	0.762293	0.460318	0.718379
Trbv1	125	41585600	41610600	0.762293	0.460318	0.718379
Trbv1	125	40821600	40846600	0.762293	0.539682	0.776797
Trbv1	125	40926600	40951600	0.0134657	0.574091	0.045321
Trbv1	125	40835200	40860200	0.415919	0.291256	0.376841
Trbv1	125	41507400	41532400	1	1	1
Trbv1	125	41320000	41345000	0.0530513	0.374252	0.0976709
Trbv1	125	41647400	41672400	0.762293	0.539682	0.776797
Trbv1	125	41491200	41516200	0.0530513	0.255457	0.0718436
Trbv1	125	41632600	41657600	1	1	1
Trbv1	125	40998600	41023600	0.168509	0.157186	0.122665
Trbv1	125	41533200	41558200	1	1	1
Trbv1	125	41004200	41029200	0.415919	0.291256	0.376841
Trbv1	125	40840000	40865000	0.415919	0.788107	0.6934
Trbv1	125	41375400	41400400	1	1	1
Trbv1	125	41490800	41515800	0.0530513	0.255457	0.0718436
Trbv1	125	41637000	41662000	1	1	1
Trbv1	125	41601800	41626800	1	1	1
Trbv1	125	40895200	40920200	0.415919	0.211893	0.302194
Trbv1	125	41530200	41555200	1	1	1
Trbv1	125	41400800	41425800	0.415919	0.211893	0.302194
Trbv1	125	41507200	41532200	1	1	1
Trbv1	125	41523200	41548200	1	1	1
Trbv1	125	41180600	41205600	0.762293	0.460318	0.718379
Trbv1	125	40825000	40850000	0.762293	0.539682	0.776797
Trbv1	125	41189000	41214000	0.762293	0.460318	0.718379
Trbv1	125	40966400	40991400	1	1	1
Trbv1	125	40899200	40924200	0.168509	0.440603	0.267312
Trbv1	125	41400200	41425200	0.415919	0.211893	0.302194
Trbv1	125	41262200	41287200	0.762293	0.539682	0.776797
Trbv1	125	41442000	41467000	0.168509	0.440603	0.267312
Trbv1	125	41269600	41294600	0.415919	0.291256	0.376841
Trbv1	125	41341200	41366200	0.0530513	0.744543	0.167139
Trbv1	125	41182600	41207600	0.762293	0.460318	0.718379
Trbv1	125	40925800	40950800	0.0530513	0.744543	0.167139
Trbv1	125	41501600	41526600	0.415919	0.211893	0.302194
Trbv1	125	41432600	41457600	0.168509	0.440603	0.267312
Trbv1	125	40836200	40861200	0.415919	0.291256	0.376841
Trbv1	125	40958800	40983800	1	1	1
Trbv1	125	40803600	40828600	0.762293	0.539682	0.776797
Trbv1	125	41026800	41051800	0.762293	0.539682	0.776797
Trbv1	125	40877400	40902400	1	1	1
Trbv1	125	41411000	41436000	0.762293	0.460318	0.718379
Trbv1	125	41647600	41672600	0.762293	0.539682	0.776797
Trbv1	125	41445600	41470600	0.0134657	0.425909	0.0353352
Trbv1	125	41325000	41350000	0.168509	0.559397	0.316882
Trbv1	125	41235600	41260600	0.168509	0.559397	0.316882
Trbv1	125	40837600	40862600	0.415919	0.291256	0.376841
Trbv1	125	40851400	40876400	0.415919	0.788107	0.6934
Trbv1	125	40793800	40818800	0.762293	0.539682	0.776797
Trbv1	125	40827000	40852000	0.762293	0.539682	0.776797
Trbv1	125	40981600	41006600	0.762293	0.539682	0.776797
Trbv1	125	41563600	41588600	0.168509	0.157186	0.122665
Trbv1	125	41410800	41435800	0.762293	0.460318	0.718379
Trbv1	125	41150000	41175000	0.762293	0.460318	0.718379
Trbv1	125	40941400	40966400	0.0530513	0.374252	0.0976709
Trbv1	125	41114600	41139600	1	1	1
Trbv1	125	40870200	40895200	1	1	1
Trbv1	125	41463800	41488800	0.415919	0.788107	0.6934
Trbv1	125	40950400	40975400	0.762293	0.539682	0.776797
Trbv1	125	41307800	41332800	0.415919	0.788107	0.6934
Trbv1	125	41265000	41290000	0.415919	0.291256	0.376841
Trbv1	125	41012600	41037600	0.415919	0.291256	0.376841
Trbv1	125	41346800	41371800	0.0530513	0.255457	0.0718436
Trbv1	125	41553600	41578600	0.168509	0.157186	0.122665
Trbv1	125	40916800	40941800	0.168509	0.440603	0.267312
Trbv1	125	41007200	41032200	0.415919	0.291256	0.376841
Trbv1	125	41263600	41288600	0.762293	0.539682	0.776797
Trbv1	125	41053600	41078600	1	1	1
Trbv1	125	41156000	41181000	0.762293	0.460318	0.718379
Trbv1	125	41295600	41320600	1	1	1
Trbv1	125	41260200	41285200	0.762293	0.539682	0.776797
Trbv1	125	41015200	41040200	0.168509	0.157186	0.122665
Trbv1	125	41358000	41383000	0.168509	0.0975383	0.0839601
Trbv1	125	41177200	41202200	0.762293	0.460318	0.718379
Trbv1	125	41613000	41638000	1	1	1
Trbv1	125	40928000	40953000	0.0134657	0.574091	0.045321
Trbv1	125	40919800	40944800	0.0530513	0.374252	0.0976709
Trbv1	125	41193800	41218800	0.762293	0.460318	0.718379
Trbv1	125	41394400	41419400	0.762293	0.460318	0.718379
Trbv1	125	41589400	41614400	0.762293	0.460318	0.718379
Trbv1	125	41204800	41229800	1	1	1
Trbv1	125	40894200	40919200	0.415919	0.211893	0.302194
Trbv1	125	41641600	41666600	1	1	1
Trbv1	125	40907200	40932200	0.168509	0.440603	0.267312
Trbv1	125	41033200	41058200	0.762293	0.539682	0.776797
Trbv1	125	41056600	41081600	1	1	1
Trbv1	125	41164400	41189400	0.762293	0.460318	0.718379
Trbv1	125	41477200	41502200	0.0530513	0.255457	0.0718436
Trbv1	125	41324600	41349600	0.168509	0.559397	0.316882
Trbv1	125	41140600	41165600	1	1	1
Trbv1	125	41640000	41665000	1	1	1
Trbv1	125	41150200	41175200	0.762293	0.460318	0.718379
Trbv1	125	40924200	40949200	0.0530513	0.744543	0.167139
Trbv1	125	41147600	41172600	0.762293	0.460318	0.718379
Trbv1	125	41525000	41550000	1	1	1
Trbv1	125	40980400	41005400	0.762293	0.539682	0.776797
Trbv1	125	41316200	41341200	0.168509	0.559397	0.316882
Trbv1	125	41595200	41620200	1	1	1
Trbv1	125	40821400	40846400	0.762293	0.539682	0.776797
Trbv1	125	41051200	41076200	1	1	1
Trbv1	125	41207600	41232600	0.762293	0.460318	0.718379
Trbv1	125	40919400	40944400	0.168509	0.559397	0.316882
Trbv1	125	40987200	41012200	0.762293	0.539682	0.776797
Trbv1	125	41097000	41122000	1	1	1
Trbv1	125	41285000	41310000	0.762293	0.539682	0.776797
Trbv1	125	41306000	41331000	0.762293	0.539682	0.776797
Trbv1	125	41404200	41429200	0.415919	0.211893	0.302194
Trbv1	125	41268600	41293600	0.415919	0.291256	0.376841
Trbv1	125	41356800	41381800	0.168509	0.0975383	0.0839601
Trbv1	125	41303600	41328600	0.762293	0.539682	0.776797
Trbv1	125	41360800	41385800	0.415919	0.211893	0.302194
Trbv1	125	41329400	41354400	0.168509	0.559397	0.316882
Trbv1	125	41066600	41091600	0.762293	0.539682	0.776797
Trbv1	125	41005400	41030400	0.415919	0.291256	0.376841
Trbv1	125	41479000	41504000	0.0530513	0.255457	0.0718436
Trbv1	125	41089800	41114800	1	1	1
Trbv1	125	41270400	41295400	0.415919	0.291256	0.376841
Trbv1	125	40962200	40987200	1	1	1
Trbv1	125	41167400	41192400	0.762293	0.460318	0.718379
Trbv1	125	41253400	41278400	0.762293	0.539682	0.776797
Trbv1	125	41337600	41362600	0.168509	0.559397	0.316882
Trbv1	125	41250400	41275400	0.762293	0.539682	0.776797
Trbv1	125	41105400	41130400	1	1	1
Trbv1	125	41631400	41656400	1	1	1
Trbv1	125	41238600	41263600	0.168509	0.559397	0.316882
Trbv1	125	41434600	41459600	0.168509	0.440603	0.267312
Trbv1	125	41278400	41303400	0.415919	0.291256	0.376841
Trbv1	125	41565600	41590600	0.168509	0.157186	0.122665
Trbv1	125	40902200	40927200	0.168509	0.440603	0.267312
Trbv1	125	41533800	41558800	1	1	1
Trbv1	125	41230600	41255600	0.168509	0.440603	0.267312
Trbv1	125	41431600	41456600	0.168509	0.440603	0.267312
Trbv1	125	41245200	41270200	0.415919	0.291256	0.376841
Trbv1	125	41489800	41514800	0.0530513	0.255457	0.0718436
Trbv1	125	41244200	41269200	0.415919	0.291256	0.376841
Trbv1	125	41522600	41547600	1	1	1
Trbv1	125	41125800	41150800	1	1	1
Trbv1	125	40891200	40916200	0.762293	0.460318	0.718379
Trbv1	125	40838800	40863800	0.415919	0.291256	0.376841
Trbv1	125	40853000	40878000	0.415919	0.788107	0.6934
Trbv1	125	41549800	41574800	0.415919	0.291256	0.376841
Trbv1	125	41526600	41551600	1	1	1
Trbv1	125	41509000	41534000	1	1	1
Trbv1	125	40838600	40863600	0.415919	0.291256	0.376841
Trbv1	125	40857800	40882800	0.762293	0.460318	0.718379
Trbv1	125	41082200	41107200	0.762293	0.539682	0.776797
Trbv1	125	41216600	41241600	0.762293	0.460318	0.718379
Trbv1	125	40941200	40966200	0.0530513	0.374252	0.0976709
Trbv1	125	41429400	41454400	0.168509	0.440603	0.267312
Trbv1	125	41064600	41089600	0.762293	0.539682	0.776797
Trbv1	125	41439800	41464800	0.168509	0.440603	0.267312
